tax_id,city,zip,beds,baths,sqft,year_built,property_type,sale_date,sale_price,lat,lng,sale_day,sale_month,sale_year
6513724,Breckenridge,80424,4,5,4562,2008,Sfr,2017-10-20,900000,39.4882305,-106.0370511,20,10,2017
6513507,Silverthorne,80498,3,4,3453,2007,Sfr,2017-10-31,939000,39.6568346,-106.0852919,31,10,2017
6513800,Silverthorne,80498,3,4,2486,2008,Townhouse,2017-09-08,885000,39.6549381,-106.074944,8,9,2017
6513815,Breckenridge,80424,3,3,1996,2008,Sfr,2017-08-31,634449,39.4815831,-106.0221165,31,8,2017
6513272,Breckenridge,80424,2,2,1089,2005,Condominium,2017-07-25,845000,39.4777191,-106.0527208,25,7,2017
6513277,Breckenridge,80424,2,2,1087,2005,Condominium,2017-06-06,665000,39.4777191,-106.0527208,6,6,2017
6513381,Frisco,80443,3,3,1805,2005,Condominium,2017-06-02,731000,39.5755073,-106.0955705,2,6,2017
6513369,Frisco,80443,3,4,2182,2006,Townhouse,2017-11-10,910000,39.5726756,-106.100591,10,11,2017
6513289,Breckenridge,80424,2,2,1122,2005,Condominium,2017-05-23,835000,39.4777191,-106.0527208,23,5,2017
6513402,Dillon,80435,4,3,1750,2007,Condominium,2017-08-31,820000,39.6047366,-105.9266376,31,8,2017
6513328,Blue River,80424,4,4,3026,1991,Sfr,2017-11-22,881100,39.4490375,-106.0397521,22,11,2017
6517774,Silverthorne,80498,3,4,1692,1997,Townhouse,2017-09-29,434000,39.6262665,-106.0601136,29,9,2017
700855,Copper Mtn,80443,2,3,1190,1982,Condominium,2017-06-07,552000,39.500979,-106.154938,7,6,2017
700661,Copper Mtn,80443,2,2,1320,1979,Condominium,2017-03-15,725000,39.501051200000006,-106.1581723,15,3,2017
800023,Dillon,80435,2,2,762,1974,Condominium,2017-12-04,253000,39.6412039,-106.0390537,4,12,2017
6514699,Silverthorne,80498,3,3,2172,2010,Townhouse,2017-06-28,830000,39.6532553,-106.0736163,28,6,2017
6515054,Frisco,80443,2,2,1312,2010,Townhouse,2017-07-20,686000,39.57616220000001,-106.1012244,20,7,2017
700405,Copper Mtn,80443,1,2,826,1973,Condominium,2017-05-02,367000,39.5000785,-106.1468758,2,5,2017
800405,Dillon,80435,1,1,584,1974,Condominium,2017-01-25,166000,39.6412039,-106.0390537,25,1,2017
6513078,Breckenridge,80424,5,7,5070,2018,Sfr,2017-02-07,570000,39.499987,-106.032835,7,2,2017
6513015,Silverthorne,80498,3,5,2615,2006,Townhouse,2017-07-05,646000,39.6176942,-106.0821249,5,7,2017
6513045,Frisco,80443,1,1,954,2006,Condominium,2017-09-15,475100,39.5917323,-106.09185,15,9,2017
6513152,Breckenridge,80424,4,4,2572,2007,Sfr,2017-08-04,925000,39.4813346,-106.02346029999998,4,8,2017
6513149,Breckenridge,80424,3,2,1638,2007,Sfr,2017-01-20,507000,39.4816537,-106.0383518,20,1,2017
6513142,Breckenridge,80424,3,2,1519,2007,Sfr,2017-06-01,459500,39.4816537,-106.0383518,1,6,2017
6512394,Blue River,80424,3,4,4185,2005,Sfr,2017-09-28,838000,39.4050257,-106.0467385,28,9,2017
6512438,Silverthorne,80498,2,1,701,1979,Condominium,2017-09-22,229900,39.63154160000001,-106.0805284,22,9,2017
6512521,Frisco,80443,2,2,972,2005,Townhouse,2017-05-30,255000,39.570963,-106.0914803,30,5,2017
6512391,Breckenridge,80424,2,2,1024,2005,Sfr,2017-04-13,360672,39.4756768,-106.0491251,13,4,2017
6512627,Breckenridge,80424,3,3,2296,2006,Townhouse,2017-07-14,765000,39.5330122,-106.0410052,14,7,2017
6512401,Silverthorne,80498,3,3,2922,2005,Townhouse,2017-07-13,809900,39.6637665,-106.0876443,13,7,2017
6511910,Silverthorne,80498,3,4,2260,2003,Sfr,2017-08-25,755000,39.6497195,-106.0888896,25,8,2017
6511852,Dillon,80435,2,2,742,2000,Condominium,2017-10-11,375100,39.605256,-105.983753,11,10,2017
6512182,Breckenridge,80424,4,4,2643,2007,Sfr,2017-08-15,975000,39.4839791,-106.0274885,15,8,2017
6512167,Montezuma,80435,3,4,3469,2006,Sfr,2017-01-13,707500,39.581765,-105.8660103,13,1,2017
6511899,Copper Mtn,80443,3,3,1783,2002,Condominium,2017-03-17,170000,39.5014998,-106.1584642,17,3,2017
6511897,Copper Mtn,80443,3,3,1668,2002,Condominium,2017-05-02,150000,39.5014998,-106.1584642,2,5,2017
6511720,Frisco,80443,2,3,1354,2000,Condominium,2017-09-07,615000,39.589175,-106.092351,7,9,2017
6512126,Silverthorne,80498,3,3,2922,2005,Townhouse,2017-03-30,822500,39.6633408,-106.0880044,30,3,2017
6512172,Frisco,80443,2,2,807,2004,Condominium,2017-11-16,455000,39.5758831,-106.1072145,16,11,2017
6512171,Frisco,80443,1,1,604,2004,Condominium,2017-06-12,309000,39.5758831,-106.1072145,12,6,2017
6512080,Silverthorne,80498,3,3,2442,2006,Sfr,2017-08-18,936400,39.660782,-106.0912584,18,8,2017
6512119,Silverthorne,80498,3,3,2922,2004,Townhouse,2017-04-07,808000,39.6636645,-106.0887956,7,4,2017
6511773,Breckenridge,80424,1,1,583,2003,Condominium,2017-10-11,315000,39.5323276,-106.041469,11,10,2017
6511760,Breckenridge,80424,1,1,583,2003,Condominium,2017-06-30,326000,39.5323276,-106.041469,30,6,2017
6511758,Breckenridge,80424,1,1,608,2003,Condominium,2017-10-27,345000,39.5323276,-106.041469,27,10,2017
6511772,Breckenridge,80424,1,1,583,2003,Condominium,2017-04-03,316000,39.5323276,-106.041469,3,4,2017
6511776,Breckenridge,80424,2,2,1033,2003,Condominium,2017-09-29,539100,39.5323276,-106.041469,29,9,2017
6511770,Breckenridge,80424,1,1,516,2003,Condominium,2017-05-11,285000,39.5323276,-106.041469,11,5,2017
6511326,Copper Mtn,80443,4,3,2057,1991,Townhouse,2017-03-08,900000,39.5010314,-106.1433942,8,3,2017
6511501,Breckenridge,80424,3,2,1436,1987,Sfr,2017-10-23,430000,39.565573,-106.0598658,23,10,2017
6511227,Silverthorne,80498,3,2,1524,2002,Sfr,2017-06-06,520000,39.6181779,-106.0849376,6,6,2017
6511386,Breckenridge,80424,3,3,2692,2002,Townhouse,2017-06-30,955000,39.46827370000001,-106.021673,30,6,2017
6511383,Breckenridge,80424,3,3,2548,2002,Townhouse,2017-06-07,945000,39.4684435,-106.0219528,7,6,2017
6511328,Copper Mtn,80443,3,2,1985,1987,Townhouse,2017-04-12,838000,39.5011369,-106.1438987,12,4,2017
6511137,Dillon,80435,2,2,871,2002,Condominium,2017-09-28,455000,39.60510900000001,-105.968876,28,9,2017
6511225,Breckenridge,80424,2,2,1024,2002,Sfr,2017-05-17,325029,39.4756768,-106.0491251,17,5,2017
6511104,Silverthorne,80498,1,2,870,2002,Condominium,2017-12-29,376590,39.6395296,-106.0767022,29,12,2017
6511140,Dillon,80435,2,2,871,2002,Condominium,2017-10-02,435000,39.60510900000001,-105.968876,2,10,2017
6511134,Dillon,80435,2,2,938,2002,Condominium,2017-10-06,472500,39.60527800000001,-105.969329,6,10,2017
6511507,Dillon,80435,2,2,828,1997,Condominium,2017-06-07,182000,39.597645,-106.012078,7,6,2017
6511515,Dillon,80435,2,2,828,1997,Condominium,2017-09-18,182561,39.5974088,-106.0116933,18,9,2017
6511307,Silverthorne,80498,4,3,3176,1999,Sfr,2017-12-15,485000,39.61740289999999,-106.0846993,15,12,2017
6511267,Breckenridge,80424,3,3,1742,2003,Sfr,2017-12-05,517000,39.5631357,-106.0526979,5,12,2017
6511247,Dillon,80435,4,4,3674,2004,Sfr,2017-09-20,975000,39.5921649,-106.0160913,20,9,2017
6510802,Dillon,80435,3,2,2320,1979,Sfr,2017-05-05,575000,39.63446039999999,-106.0463203,5,5,2017
6510688,Breckenridge,80424,2,2,917,2001,Condominium,2017-11-20,760000,39.4840661,-106.0499196,20,11,2017
6511067,Blue River,80424,5,6,4974,2018,Sfr,2017-07-24,227000,39.4065709,-106.04279479999998,24,7,2017
6510704,Breckenridge,80424,1,1,627,2001,Condominium,2017-11-30,525000,39.4840661,-106.0499196,30,11,2017
6511017,Silverthorne,80498,3,3,1948,2002,Townhouse,2017-03-10,475000,39.626186,-106.061094,10,3,2017
6511087,Frisco,80443,2,3,1322,2001,Condominium,2017-03-29,575000,39.5904294,-106.0935495,29,3,2017
6510586,Breckenridge,80424,2,3,1345,2001,Townhouse,2017-09-14,206550,39.4874357,-106.0324122,14,9,2017
6511079,Frisco,80443,2,3,1325,2001,Condominium,2017-11-10,562500,39.5904294,-106.0935495,10,11,2017
6511059,Blue River,80424,3,3,3020,2005,Sfr,2017-04-14,980000,39.404424,-106.044257,14,4,2017
6510727,Breckenridge,80424,2,2,1029,2001,Condominium,2017-05-03,799100,39.4831868,-106.050522,3,5,2017
6510911,Breckenridge,80424,3,2,1453,2003,Sfr,2017-04-17,419219,39.4756768,-106.0491251,17,4,2017
6510894,Breckenridge,80424,3,2,1615,2004,Sfr,2017-03-21,531000,39.4855098,-106.0275344,21,3,2017
6510873,Silverthorne,80498,2,2,1154,2001,Townhouse,2017-03-16,310000,39.617844700000006,-106.0805036,16,3,2017
6510624,Breckenridge,80424,3,4,3500,2004,Sfr,2017-04-28,960000,39.48643720000001,-106.03129950000002,28,4,2017
6509948,Breckenridge,80424,1,1,693,2000,Condominium,2017-09-29,530000,39.47627960000001,-106.04532759999998,29,9,2017
6509912,Breckenridge,80424,1,2,816,2000,Condominium,2017-10-27,545100,39.4767796,-106.0456949,27,10,2017
6509904,Breckenridge,80424,1,1,734,2000,Condominium,2017-05-22,420000,39.4767796,-106.0456949,22,5,2017
6509875,Frisco,80443,4,5,2420,2000,Condominium,2017-07-27,765000,39.576909,-106.106618,27,7,2017
6509895,Breckenridge,80424,1,1,689,2000,Condominium,2017-05-12,469000,39.4767796,-106.0456949,12,5,2017
6509935,Breckenridge,80424,2,2,956,2000,Condominium,2017-08-08,799000,39.4762055,-106.0450226,8,8,2017
6510305,Breckenridge,80424,5,7,8546,2018,Sfr,2017-12-06,650000,39.51880329999999,-106.0221436,6,12,2017
6510253,Silverthorne,80498,3,3,2293,2002,Sfr,2017-05-17,739900,39.66113370000001,-106.0897143,17,5,2017
6510443,Silverthorne,80498,2,2,1166,2001,Condominium,2017-10-09,415000,39.6394874,-106.0766943,9,10,2017
6509839,Frisco,80443,1,3,1277,2000,Condominium,2017-11-17,569000,39.5893103,-106.0949308,17,11,2017
6510072,Breckenridge,80424,3,4,1604,2001,Sfr,2017-06-01,775000,39.48440120000001,-106.044103,1,6,2017
6510261,Breckenridge,80424,3,2,1234,2002,Sfr,2017-06-23,444900,39.4829399,-106.0249333,23,6,2017
6510259,Breckenridge,80424,3,3,1772,2001,Sfr,2017-08-29,515000,39.561024,-106.0531571,29,8,2017
6509877,Frisco,80443,4,5,2420,2000,Condominium,2017-11-16,799000,39.576909,-106.106618,16,11,2017
6509390,Silverthorne,80498,3,4,1971,2000,Condominium,2017-07-12,654900,39.6574984,-106.0791429,12,7,2017
6509382,Silverthorne,80498,3,4,1971,2000,Condominium,2017-09-26,650000,39.6566715,-106.07873229999998,26,9,2017
6509381,Silverthorne,80498,3,4,1971,2000,Condominium,2017-09-29,660000,39.6566327,-106.0787175,29,9,2017
6509304,Dillon,80435,1,1,671,2000,Condominium,2017-08-17,297000,39.6086481,-105.9563095,17,8,2017
6509551,Dillon,80435,3,2,1181,2000,Condominium,2017-10-10,723500,39.6069958,-105.9403508,10,10,2017
6509695,Silverthorne,80498,3,3,1971,2001,Condominium,2017-08-11,655500,39.6577925,-106.0793479,11,8,2017
6509539,Dillon,80435,3,3,1308,2000,Condominium,2017-01-30,780000,39.6069958,-105.9403508,30,1,2017
6509526,Dillon,80435,2,3,1008,2000,Condominium,2017-12-20,570000,39.6069958,-105.9403508,20,12,2017
6509318,Dillon,80435,3,2,1474,2000,Condominium,2017-06-01,500000,39.6086481,-105.9563095,1,6,2017
6509582,Dillon,80435,3,3,1262,2000,Condominium,2017-11-10,825000,39.6069958,-105.9403508,10,11,2017
6509553,Dillon,80435,2,3,1096,2000,Condominium,2017-10-03,705000,39.6069958,-105.9403508,3,10,2017
6509536,Dillon,80435,3,3,1295,2000,Condominium,2017-05-19,830000,39.6069958,-105.9403508,19,5,2017
6509710,Dillon,80435,3,3,1852,2000,Townhouse,2017-01-20,430000,39.58643770000001,-106.0184548,20,1,2017
6509530,Dillon,80435,1,1,579,2000,Condominium,2017-08-07,375000,39.6069958,-105.9403508,7,8,2017
6509607,Dillon,80435,2,3,943,2000,Condominium,2017-08-09,616000,39.6069958,-105.9403508,9,8,2017
6509237,Breckenridge,80424,3,4,4548,2018,Sfr,2017-08-11,430000,39.5161776,-106.0346861,11,8,2017
6508927,Copper Mtn,80443,1,1,552,2000,Condominium,2017-12-20,340000,39.501766,-106.157572,20,12,2017
6509092,Silverthorne,80498,3,3,1770,2000,Townhouse,2017-08-15,535000,39.61545599999999,-106.092378,15,8,2017
6508899,Copper Mtn,80443,2,2,861,2000,Condominium,2017-09-27,505000,39.501766,-106.157572,27,9,2017
6508990,Copper Mtn,80443,1,1,642,2000,Condominium,2017-06-08,318500,39.501766,-106.157572,8,6,2017
6508952,Copper Mtn,80443,2,2,884,2000,Condominium,2017-10-10,610000,39.501766,-106.157572,10,10,2017
6508971,Copper Mtn,80443,1,1,475,2000,Condominium,2017-09-01,148000,39.501766,-106.157572,1,9,2017
6508966,Copper Mtn,80443,1,1,642,2000,Condominium,2017-09-01,316000,39.501766,-106.157572,1,9,2017
6509188,Dillon,80435,3,3,1489,2000,Condominium,2017-04-28,685000,39.6039969,-105.9286736,28,4,2017
6509116,Dillon,80435,2,2,1079,2000,Condominium,2017-05-16,815100,39.60441,-105.942636,16,5,2017
6508799,Silverthorne,80498,3,4,1627,2000,Sfr,2017-09-08,535000,39.62009219999999,-106.0943213,8,9,2017
6509143,Dillon,80435,1,2,804,2000,Condominium,2017-06-06,582000,39.60441,-105.942636,6,6,2017
6509073,Breckenridge,80424,3,3,2066,2003,Sfr,2017-11-09,600000,39.5614894,-106.0529275,9,11,2017
6509190,Dillon,80435,3,3,1490,2000,Condominium,2017-06-30,687000,39.60403529999999,-105.9289343,30,6,2017
6508941,Copper Mtn,80443,1,1,591,2000,Condominium,2017-04-07,299500,39.501766,-106.157572,7,4,2017
6508176,Dillon,80435,3,2,1468,1999,Condominium,2017-12-14,555000,39.605582,-105.984483,14,12,2017
6508292,Copper Mtn,80443,2,2,769,1999,Condominium,2017-09-01,450100,39.50117570000001,-106.1563477,1,9,2017
6508227,Copper Mtn,80443,1,1,501,1999,Condominium,2017-06-30,307000,39.50127379999999,-106.1581314,30,6,2017
6508265,Copper Mtn,80443,2,2,886,1999,Condominium,2017-02-22,478000,39.50127379999999,-106.1581314,22,2,2017
6508230,Copper Mtn,80443,1,1,413,1999,Condominium,2017-11-03,285000,39.50127379999999,-106.1581314,3,11,2017
6508187,Dillon,80435,2,2,752,2000,Condominium,2017-06-27,350000,39.6052602,-105.9844703,27,6,2017
6508084,Silverthorne,80498,3,3,2302,2000,Sfr,2017-07-06,805950,39.6617412,-106.087923,6,7,2017
6508309,Copper Mtn,80443,1,1,499,1999,Condominium,2017-06-28,300000,39.50117570000001,-106.1563477,28,6,2017
6508414,Copper Mtn,80443,3,3,1239,1999,Condominium,2017-08-09,795000,39.5006833,-106.15620990000002,9,8,2017
6508266,Copper Mtn,80443,1,1,662,1999,Condominium,2017-02-16,345000,39.50127379999999,-106.1581314,16,2,2017
6508182,Dillon,80435,2,2,1198,1999,Condominium,2017-06-20,450000,39.60513479999999,-105.982159,20,6,2017
6508283,Copper Mtn,80443,2,2,769,1999,Condominium,2017-08-18,424900,39.50117570000001,-106.1563477,18,8,2017
6508082,Silverthorne,80498,3,3,2301,2000,Sfr,2017-09-21,770000,39.6617942,-106.0880974,21,9,2017
6508347,Silverthorne,80498,4,5,4477,2006,Sfr,2017-07-17,899000,39.67440089999999,-106.1005934,17,7,2017
6508472,Breckenridge,80424,2,2,1275,2000,Sfr,2017-01-20,360000,39.4816537,-106.0383518,20,1,2017
6508191,Dillon,80435,2,2,1198,2000,Condominium,2017-04-03,135000,39.6052602,-105.9844703,3,4,2017
6508491,Breckenridge,80424,3,2,1304,2000,Sfr,2017-11-15,436122,39.4834742,-106.057164,15,11,2017
6507607,Breckenridge,80424,5,6,5016,2017,Sfr,2017-05-15,605000,39.5241354,-106.020098,15,5,2017
6507676,Silverthorne,80498,2,3,1155,2000,Townhouse,2017-06-29,425100,39.6263724,-106.0598912,29,6,2017
6507791,Breckenridge,80424,3,3,1554,2001,Townhouse,2017-08-01,287000,39.47520640000001,-106.0296723,1,8,2017
6507912,Dillon,80435,3,3,1873,1999,Townhouse,2017-01-12,427500,39.5861946,-106.0183743,12,1,2017
6508003,Blue River,80424,3,3,2652,1998,Sfr,2017-10-16,745000,39.3937737,-106.049698,16,10,2017
6507403,Copper Mtn,80443,1,2,870,1999,Condominium,2017-09-29,420000,39.5004612,-106.1581291,29,9,2017
6507433,Copper Mtn,80443,1,1,494,1999,Condominium,2017-07-07,293000,39.5004612,-106.1581291,7,7,2017
6507473,Copper Mtn,80443,1,1,494,1999,Condominium,2017-10-27,307000,39.5004612,-106.1581291,27,10,2017
6507312,Dillon,80435,1,1,565,1999,Condominium,2017-05-03,330000,39.6070658,-105.9403578,3,5,2017
6507415,Copper Mtn,80443,2,2,773,1999,Condominium,2017-07-13,420000,39.5004612,-106.1581291,13,7,2017
6507388,Silverthorne,80498,3,3,1960,1999,Townhouse,2017-02-21,530000,39.6169195,-106.094557,21,2,2017
6507446,Copper Mtn,80443,1,1,632,1999,Condominium,2017-01-13,316000,39.5004612,-106.1581291,13,1,2017
6507444,Copper Mtn,80443,1,1,494,1999,Condominium,2017-10-06,299000,39.5004612,-106.1581291,6,10,2017
6507183,Dillon,80435,3,3,1409,1999,Condominium,2017-09-29,635000,39.6006509,-105.9994974,29,9,2017
6507407,Copper Mtn,80443,2,2,849,1999,Condominium,2017-07-06,427100,39.5004612,-106.1581291,6,7,2017
6507289,Dillon,80435,2,2,885,1999,Condominium,2017-07-27,489000,39.6070658,-105.9403578,27,7,2017
6507013,Silverthorne,80498,3,3,4654,2000,Sfr,2017-05-19,885000,39.6515874,-106.0966436,19,5,2017
6507156,Silverthorne,80498,2,2,823,1999,Condominium,2017-05-31,340100,39.6168064,-106.0928146,31,5,2017
6507145,Silverthorne,80498,5,4,2511,1999,Townhouse,2017-11-17,691000,39.6161296,-106.0919459,17,11,2017
6507080,Breckenridge,80424,1,1,960,1999,Condominium,2017-10-12,462500,39.4749928,-106.0418388,12,10,2017
6507223,Breckenridge,80424,2,2,474,1999,Condominium,2017-01-20,308500,39.4783518,-106.0538229,20,1,2017
6507232,Breckenridge,80424,2,2,1066,1999,Condominium,2017-09-21,759000,39.4783518,-106.0538229,21,9,2017
6507325,Dillon,80435,1,2,745,1999,Condominium,2017-10-17,415100,39.6070658,-105.9403578,17,10,2017
6507277,Dillon,80435,1,1,565,1999,Condominium,2017-06-19,320000,39.6070658,-105.9403578,19,6,2017
6507291,Dillon,80435,2,3,850,1999,Condominium,2017-10-25,514000,39.6070658,-105.9403578,25,10,2017
6507464,Copper Mtn,80443,1,1,494,1999,Condominium,2017-01-09,282500,39.5004612,-106.1581291,9,1,2017
6507311,Dillon,80435,2,2,985,1999,Condominium,2017-05-05,539900,39.6070658,-105.9403578,5,5,2017
6507276,Dillon,80435,2,2,830,1999,Condominium,2017-08-14,490000,39.6070658,-105.9403578,14,8,2017
6506974,Breckenridge,80424,1,2,1070,1999,Condominium,2017-08-15,393250,39.538552,-106.033631,15,8,2017
6507280,Dillon,80435,2,2,880,1999,Condominium,2017-09-29,515000,39.6070658,-105.9403578,29,9,2017
6507017,Dillon,80435,1,1,515,1999,Condominium,2017-05-01,190000,39.6069481,-105.958329,1,5,2017
6507343,Dillon,80435,3,3,1181,1999,Condominium,2017-01-10,730000,39.6070658,-105.9403578,10,1,2017
6507247,Dillon,80435,2,2,880,1999,Condominium,2017-12-05,555000,39.6070658,-105.9403578,5,12,2017
6506774,Silverthorne,80498,3,3,2724,2003,Sfr,2017-12-08,875000,39.6225391,-106.0816307,8,12,2017
6506923,Dillon,80435,2,2,774,1999,Condominium,2017-06-29,380000,39.6069481,-105.958329,29,6,2017
6506680,Breckenridge,80424,3,3,1361,1998,Condominium,2017-03-13,765100,39.4823848,-106.0501033,13,3,2017
6506460,Silverthorne,80498,3,4,2224,1999,Townhouse,2017-10-02,613000,39.619736,-106.0914728,2,10,2017
6506621,Dillon,80435,3,3,1692,1999,Condominium,2017-05-12,830000,39.606465,-105.938158,12,5,2017
6506627,Frisco,80443,3,4,2731,1998,Sfr,2017-06-26,915000,39.5761152,-106.1092099,26,6,2017
6506484,Breckenridge,80424,2,2,1044,1999,Condominium,2017-11-29,607500,39.4749928,-106.0418388,29,11,2017
6506736,Breckenridge,80424,2,2,1001,1999,Condominium,2017-05-15,440000,39.5396669,-106.0343521,15,5,2017
6506939,Breckenridge,80424,2,2,1157,1999,Condominium,2017-08-30,434333,39.539237,-106.033883,30,8,2017
6506608,Dillon,80435,3,3,1795,1999,Condominium,2017-11-10,895000,39.6071078,-105.9376258,10,11,2017
6506960,Breckenridge,80424,2,2,1263,1999,Condominium,2017-04-14,459000,39.539257,-106.03406499999998,14,4,2017
6506956,Breckenridge,80424,1,2,1070,1999,Condominium,2017-06-08,397500,39.538982,-106.03361,8,6,2017
6506905,Dillon,80435,3,2,836,1999,Condominium,2017-05-12,179900,39.6069481,-105.958329,12,5,2017
6506714,Breckenridge,80424,2,2,1263,1999,Condominium,2017-05-26,460000,39.5401581,-106.0347434,26,5,2017
6506169,Silverthorne,80498,3,3,3907,2018,Sfr,2017-05-26,190000,39.6627509,-106.0977399,26,5,2017
6506300,Frisco,80443,1,2,826,1998,Condominium,2017-08-29,312000,39.5889648,-106.0932912,29,8,2017
6506021,Silverthorne,80498,3,3,1590,1999,Townhouse,2017-12-08,525000,39.6166983,-106.0932426,8,12,2017
6506375,Dillon,80435,1,1,432,1998,Condominium,2017-10-02,214000,39.60876070000001,-105.9487823,2,10,2017
6506333,Dillon,80435,1,1,432,1998,Condominium,2017-10-03,189000,39.60876070000001,-105.9487823,3,10,2017
6505967,Silverthorne,80498,3,3,2495,1998,Townhouse,2017-06-05,574250,39.61860619999999,-106.0999457,5,6,2017
6506347,Dillon,80435,1,1,448,1998,Condominium,2017-05-23,150000,39.60876070000001,-105.9487823,23,5,2017
6505921,Breckenridge,80424,3,3,1353,1997,Condominium,2017-09-15,819900,39.4763784,-106.0518225,15,9,2017
6506288,Frisco,80443,1,3,1250,1998,Condominium,2017-09-28,463000,39.5889648,-106.0932912,28,9,2017
6505949,Breckenridge,80424,3,2,1372,1875,Sfr,2017-09-01,750000,39.4819698,-106.0442485,1,9,2017
6505922,Breckenridge,80424,3,3,1349,1997,Condominium,2017-08-10,772500,39.4763784,-106.0518225,10,8,2017
6506380,Dillon,80435,1,1,432,1998,Condominium,2017-07-27,170000,39.60876070000001,-105.9487823,27,7,2017
6506351,Dillon,80435,1,1,390,1998,Condominium,2017-10-30,175000,39.60876070000001,-105.9487823,30,10,2017
6506343,Dillon,80435,1,1,432,1998,Condominium,2017-10-20,179999,39.60876070000001,-105.9487823,20,10,2017
6506042,Dillon,80435,3,3,2127,1998,Condominium,2017-05-25,530000,39.60876070000001,-105.9487823,25,5,2017
6506401,Dillon,80435,1,1,390,1998,Condominium,2017-08-21,170000,39.60876070000001,-105.9487823,21,8,2017
6506040,Dillon,80435,4,4,2110,1998,Condominium,2017-07-07,635000,39.60876070000001,-105.9487823,7,7,2017
6506180,Silverthorne,80498,4,4,2936,2002,Sfr,2017-09-05,900000,39.66107020000001,-106.0961217,5,9,2017
6506398,Dillon,80435,1,1,507,1998,Condominium,2017-03-03,178500,39.60876070000001,-105.9487823,3,3,2017
6506127,Dillon,80435,1,1,524,1999,Condominium,2017-10-17,242000,39.6020485,-106.007596,17,10,2017
6506341,Dillon,80435,1,1,432,1998,Condominium,2017-08-15,175000,39.60876070000001,-105.9487823,15,8,2017
6506291,Frisco,80443,1,2,817,1998,Condominium,2017-05-01,337500,39.5889648,-106.0932912,1,5,2017
6506184,Silverthorne,80498,3,4,3575,2005,Sfr,2017-04-19,850000,39.66258670000001,-106.0966499,19,4,2017
6505446,Dillon,80435,1,1,558,1998,Condominium,2017-03-03,323000,39.6073545,-105.94506470000002,3,3,2017
