index_ndx,bathroom_label,bathrooms,bed_label,bedroom_label,bedrooms,beds,city,guest_label,id,is_new_listing,is_superhost,lat,lng,localized_city,person_capacity,property_type_id,room_and_property_type,room_type_category,room_type,space_type,tier_id,public_address,min_nights,max_nights,monthly_price_factor,rate_type,weekly_price_factor,rate_amount,rate_with_service_fee_amount,user_first_name,user_id,user_is_superhost,rawdata_file
10,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,22154206,False,True,39.61946,-106.10431,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,1.0,nightly,0.9,129.0,129.0, ,18842059,True,airbnb_rawdata_wildernest_20200303.json
11,1 bath,1.0,4 beds,2 bedrooms,2,4,Silverthorne,6 guests,24583612,False,False,39.61776,-106.0968,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,10,1.0,nightly,1.0,80.0,80.0, ,185776648,False,airbnb_rawdata_wildernest_20200303.json
12,1 bath,1.0,4 beds,2 bedrooms,2,4,Silverthorne,7 guests,21863336,False,True,39.61962,-106.09909,Silverthorne,7,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,1.0,nightly,1.0,78.0,78.0, ,24715185,True,airbnb_rawdata_wildernest_20200303.json
13,1 bath,1.0,3 beds,1 bedroom,1,3,Silverthorne,5 guests,21325253,False,False,39.61726,-106.10533,Silverthorne,5,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Silverthorne, CO, United States",1,1125,1.0,nightly,1.0,83.0,83.0, ,28055699,False,airbnb_rawdata_wildernest_20200303.json
14,2 baths,2.0,6 beds,2 bedrooms,2,6,Silverthorne,6 guests,13413861,False,True,39.61745,-106.0738,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",4,1125,0.6,nightly,0.85,115.0,115.0, ,76407786,True,airbnb_rawdata_wildernest_20200303.json
15,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,32636296,False,True,39.61957,-106.09204,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,14,1.0,nightly,0.9,60.0,60.0, ,9331479,True,airbnb_rawdata_wildernest_20200303.json
16,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,7 guests,39696096,False,False,39.61943,-106.10539,Silverthorne,7,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,28,0.9,nightly,0.9,65.0,65.0, ,165809955,False,airbnb_rawdata_wildernest_20200303.json
17,1 bath,1.0,3 beds,2 bedrooms,2,3,Silverthorne,6 guests,1337222,False,False,39.61829,-106.0975,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,30,0.85,nightly,0.9,69.0,69.0, ,7251948,False,airbnb_rawdata_wildernest_20200303.json
18,1 bath,1.0,2 beds,Studio,0,2,Silverthorne,4 guests,40942100,False,False,39.62085,-106.10229,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,1.0,nightly,1.0,90.0,90.0, ,118250453,False,airbnb_rawdata_wildernest_20200303.json
19,1 private bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,33494023,False,True,39.61722,-106.08326,Silverthorne,2,36,Private room in townhouse,private_room,Private room,Private room,0,"Silverthorne, CO, United States",1,1125,0.85,nightly,0.9,90.0,90.0, ,8215047,True,airbnb_rawdata_wildernest_20200303.json
20,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,4 guests,36847916,False,False,39.61751,-106.07666,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,0.85,nightly,0.9,99.0,99.0, ,108768443,False,airbnb_rawdata_wildernest_20200303.json
21,1 bath,1.0,3 beds,2 bedrooms,2,3,Silverthorne,6 guests,21550395,False,True,39.62232,-106.09676,Silverthorne,6,53,Entire guest suite,entire_home,Entire home/apt,Entire guest suite,0,"Silverthorne, CO, United States",2,14,0.9,nightly,0.95,170.0,170.0, ,18845661,True,airbnb_rawdata_wildernest_20200303.json
22,1 bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,4 guests,14781634,False,False,39.62028,-106.097,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,14,0.85,nightly,0.9,125.0,125.0, ,92268845,False,airbnb_rawdata_wildernest_20200303.json
23,2 baths,2.0,2 beds,2 bedrooms,2,2,Silverthorne,4 guests,31112683,False,True,39.61884,-106.08176,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",4,1125,0.75,nightly,0.9,99.0,99.0, ,4446168,True,airbnb_rawdata_wildernest_20200303.json
24,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,6 guests,4855657,False,False,39.61743,-106.09552,Silverthorne,6,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Silverthorne, CO, United States",2,29,1.0,nightly,0.9,89.0,89.0, ,23546973,False,airbnb_rawdata_wildernest_20200303.json
25,1 bath,1.0,2 beds,2 bedrooms,2,2,Silverthorne,5 guests,23179215,False,True,39.61765,-106.08245,Silverthorne,5,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,60,0.97,nightly,0.99,36.0,36.0, ,172323676,True,airbnb_rawdata_wildernest_20200303.json
26,2 baths,2.0,4 beds,3 bedrooms,3,4,Silverthorne,6 guests,36627600,False,True,39.61796,-106.09688,Silverthorne,6,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Silverthorne, CO, United States",1,1125,0.9,nightly,0.95,90.0,90.0, ,275298342,True,airbnb_rawdata_wildernest_20200303.json
27,1 bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,4 guests,20564343,False,False,39.62058,-106.10767,Silverthorne,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Silverthorne, CO, United States",1,1125,0.72,nightly,0.9,85.0,85.0, ,146875400,False,airbnb_rawdata_wildernest_20200303.json
28,2 baths,2.0,6 beds,2 bedrooms,2,6,Silverthorne,7 guests,34602828,False,True,39.62069,-106.08962,Silverthorne,7,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Silverthorne, CO, United States",2,90,0.8,nightly,0.88,79.0,79.0, ,17053398,True,airbnb_rawdata_wildernest_20200303.json
29,2 baths,2.0,3 beds,2 bedrooms,2,3,Silverthorne,6 guests,35995893,False,True,39.61784,-106.09862,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,31,0.9,nightly,0.92,95.0,95.0, ,25720587,True,airbnb_rawdata_wildernest_20200303.json
30,1 bath,1.0,2 beds,Studio,0,2,Silverthorne,4 guests,20903168,False,False,39.61928,-106.07433,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,14,0.8,nightly,0.9,65.0,65.0, ,150009145,False,airbnb_rawdata_wildernest_20200303.json
31,2 baths,2.0,3 beds,2 bedrooms,2,3,Silverthorne,6 guests,23288515,False,True,39.62349,-106.09367,Silverthorne,6,4,Entire cabin,entire_home,Entire home/apt,Entire cabin,0,"Silverthorne, CO, United States",2,11,1.0,nightly,0.8,150.0,150.0, ,173372029,True,airbnb_rawdata_wildernest_20200303.json
32,1 private bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,3 guests,9233989,False,True,39.61901,-106.10274,Silverthorne,3,37,Private room in condominium,private_room,Private room,Private room,0,"Silverthorne, CO, United States",3,30,0.7,nightly,0.85,65.0,65.0, ,21983844,True,airbnb_rawdata_wildernest_20200303.json
33,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,6 guests,22814969,False,True,39.62071,-106.10345,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,21,0.47,nightly,0.9,105.0,105.0, ,84068988,True,airbnb_rawdata_wildernest_20200303.json
34,1 bath,1.0,1 bed,Studio,0,1,Silverthorne,2 guests,31570264,False,False,39.61721,-106.09332,Silverthorne,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",3,28,0.9,nightly,0.9,100.0,100.0, ,186074821,False,airbnb_rawdata_wildernest_20200303.json
35,1 bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,4 guests,21255267,False,True,39.61968,-106.10795,Silverthorne,4,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Silverthorne, CO, United States",2,10,1.0,nightly,1.0,69.0,69.0, ,147594247,True,airbnb_rawdata_wildernest_20200303.json
36,1 bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,15827979,False,True,39.65053,-106.08901,Silverthorne,2,53,Entire guest suite,entire_home,Entire home/apt,Entire guest suite,0,"Silverthorne, CO, United States",1,30,0.82,nightly,0.9,75.0,75.0, ,39162609,True,airbnb_rawdata_wildernest_20200303.json
37,1 bath,1.0,4 beds,2 bedrooms,2,4,Silverthorne,6 guests,21414779,False,True,39.61916,-106.08805,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,0.9,nightly,0.95,92.0,92.0, ,57052312,True,airbnb_rawdata_wildernest_20200303.json
38,2 baths,2.0,6 beds,2 bedrooms,2,6,Silverthorne,10 guests,29365993,False,True,39.61813,-106.09474,Silverthorne,10,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,30,0.8,nightly,0.9,100.0,100.0, ,23827178,True,airbnb_rawdata_wildernest_20200303.json
39,2 baths,2.0,3 beds,2 bedrooms,2,3,Silverthorne,6 guests,15661134,False,True,39.61938,-106.10491,Silverthorne,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",3,14,1.0,nightly,0.75,125.0,125.0, ,7204775,True,airbnb_rawdata_wildernest_20200303.json
40,2 baths,2.0,3 beds,2 bedrooms,2,3,Silverthorne,4 guests,24356963,False,True,39.62074,-106.1072,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,100,0.76,nightly,0.92,99.0,99.0, ,183796586,True,airbnb_rawdata_wildernest_20200303.json
41,2 baths,2.0,6 beds,3 bedrooms,3,6,Silverthorne,10 guests,23321862,False,True,39.61844,-106.07675,Silverthorne,10,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,30,0.85,nightly,0.9,80.0,80.0, ,173676593,True,airbnb_rawdata_wildernest_20200303.json
42,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,24576139,False,True,39.61589,-106.09984,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,1125,0.95,nightly,0.97,128.0,128.0, ,24455694,True,airbnb_rawdata_wildernest_20200303.json
43,3.5 baths,3.5,1 bed,1 bedroom,1,1,Silverthorne,1 guest,17600561,False,True,39.63283,-106.06905,Silverthorne,1,45,Room in hostel,hotel_room,Hotel room,Hotel room,0,"Silverthorne, CO, United States",1,1125,1.0,nightly,1.0,50.0,50.0, ,119264296,True,airbnb_rawdata_wildernest_20200303.json
44,2 baths,2.0,4 beds,2 bedrooms,2,4,Silverthorne,7 guests,18490132,False,True,39.6166,-106.09614,Silverthorne,7,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,1125,0.6,nightly,0.85,99.0,99.0, ,112954911,True,airbnb_rawdata_wildernest_20200303.json
45,1 bath,1.0,2 beds,1 bedroom,1,2,Silverthorne,4 guests,40218818,False,False,39.6176,-106.0975,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,1.0,nightly,1.0,109.0,109.0, ,121237060,False,airbnb_rawdata_wildernest_20200303.json
46,1 shared bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,10860012,False,True,39.61969,-106.09112,Silverthorne,2,36,Private room in townhouse,private_room,Private room,Private room,0,"Silverthorne, CO, United States",3,15,0.85,nightly,0.9,69.0,69.0, ,56254182,True,airbnb_rawdata_wildernest_20200303.json
47,3.5 baths,3.5,8 beds,5 bedrooms,5,8,Silverthorne,16+ guests,11281809,False,True,39.61905,-106.08575,Silverthorne,16,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Silverthorne, CO, United States",6,21,1.0,nightly,1.0,325.0,325.0, ,58928450,True,airbnb_rawdata_wildernest_20200303.json
48,2.5 baths,2.5,5 beds,3 bedrooms,3,5,Silverthorne,8 guests,5632380,False,True,39.61964,-106.08782,Silverthorne,8,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Silverthorne, CO, United States",2,60,0.9,nightly,0.95,229.0,229.0, ,372254,True,airbnb_rawdata_wildernest_20200303.json
49,1 bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,3 guests,35411651,False,False,39.6182,-106.09693,Silverthorne,3,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",1,1125,0.7,nightly,0.85,85.0,85.0, ,146875400,False,airbnb_rawdata_wildernest_20200303.json
